name,type,sponsoring_org,last_updated,registered,iana_url
.prime,generic,"Amazon Registry Services, Inc.",2016-06-14,2016-05-19,https://www.iana.org/domains/root/db/prime.html
.pro,generic-restricted,"Registry Services Corporation
dba RegistryPro",2016-05-27,2002-05-08,https://www.iana.org/domains/root/db/pro.html
.prod,generic,Charleston Road Registry Inc.,2016-08-03,2014-08-23,https://www.iana.org/domains/root/db/prod.html
.productions,generic,"Magic Birch, LLC",2015-06-29,2014-02-06,https://www.iana.org/domains/root/db/productions.html
.prof,generic,Charleston Road Registry Inc.,2016-08-03,2014-09-04,https://www.iana.org/domains/root/db/prof.html
.progressive,generic,Progressive Casualty Insurance Company,2016-04-20,2016-02-19,https://www.iana.org/domains/root/db/progressive.html
.promo,generic,Afilias plc,2016-01-01,2015-12-18,https://www.iana.org/domains/root/db/promo.html
.properties,generic,"Big Pass, LLC",2015-06-29,2014-01-30,https://www.iana.org/domains/root/db/properties.html
.property,generic,"Uniregistry, Corp.",2015-09-09,2014-08-15,https://www.iana.org/domains/root/db/property.html
.protection,generic,XYZ.COM LLC,2016-02-24,2015-08-13,https://www.iana.org/domains/root/db/protection.html
.pru,generic,"Prudential Financial, Inc.",2016-07-28,2016-07-14,https://www.iana.org/domains/root/db/pru.html
.prudential,generic,"Prudential Financial, Inc.",2016-07-28,2016-07-14,https://www.iana.org/domains/root/db/prudential.html
.ps,country-code,"Ministry Of Telecommunications &
Information Technology,
Government Computer Center.",2013-02-15,2000-03-22,https://www.iana.org/domains/root/db/ps.html
.pt,country-code,Associação DNS.PT,2016-04-13,1988-06-30,https://www.iana.org/domains/root/db/pt.html
.pub,generic,United TLD Holdco Ltd.,2015-06-11,2014-02-20,https://www.iana.org/domains/root/db/pub.html
.pw,country-code,Micronesia Investment and Development Corporation,2015-10-16,1997-06-12,https://www.iana.org/domains/root/db/pw.html
.pwc,generic,PricewaterhouseCoopers LLP,2016-02-11,2016-01-15,https://www.iana.org/domains/root/db/pwc.html
.py,country-code,NIC-PY,2016-08-04,1991-09-09,https://www.iana.org/domains/root/db/py.html
.qa,country-code,Communications Regulatory Authority,2016-05-25,1996-06-12,https://www.iana.org/domains/root/db/qa.html
.qpon,generic,"dotCOOL, Inc.",2015-08-20,2014-01-09,https://www.iana.org/domains/root/db/qpon.html
.quebec,generic,PointQuébec Inc,2015-09-12,2014-03-13,https://www.iana.org/domains/root/db/quebec.html
.quest,generic,Quest ION Limited,2016-02-06,2015-08-06,https://www.iana.org/domains/root/db/quest.html
.qvc,generic,"QVC, Inc.",2016-08-04,2016-07-21,https://www.iana.org/domains/root/db/qvc.html
.racing,generic,Premier Registry Limited,2015-07-02,2015-03-26,https://www.iana.org/domains/root/db/racing.html
.raid,generic,"Johnson Shareholdings, Inc.",2016-07-21,2016-07-14,https://www.iana.org/domains/root/db/raid.html
.re,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),2016-01-25,1997-04-07,https://www.iana.org/domains/root/db/re.html
.read,generic,"Amazon Registry Services, Inc.",2016-06-14,2015-11-12,https://www.iana.org/domains/root/db/read.html
.realestate,generic,dotRealEstate LLC,2016-05-23,2016-04-28,https://www.iana.org/domains/root/db/realestate.html
.realtor,generic,Real Estate Domains LLC,2016-02-24,2014-07-24,https://www.iana.org/domains/root/db/realtor.html
.realty,generic,"Fegistry, LLC",2015-10-16,2015-06-11,https://www.iana.org/domains/root/db/realty.html
.recipes,generic,"Grand Island, LLC",2015-06-29,2013-12-12,https://www.iana.org/domains/root/db/recipes.html
.red,generic,Afilias Limited,2014-01-20,2014-01-16,https://www.iana.org/domains/root/db/red.html
.redstone,generic,"Redstone Haute Couture Co., Ltd.",2016-03-16,2015-03-06,https://www.iana.org/domains/root/db/redstone.html
.redumbrella,generic,"Travelers TLD, LLC",2015-12-11,2015-11-20,https://www.iana.org/domains/root/db/redumbrella.html
.rehab,generic,United TLD Holdco Ltd.,2015-06-11,2014-05-29,https://www.iana.org/domains/root/db/rehab.html
.reise,generic,"Foggy Way, LLC",2015-07-10,2014-05-15,https://www.iana.org/domains/root/db/reise.html
.reisen,generic,"New Cypress, LLC",2015-06-30,2014-04-03,https://www.iana.org/domains/root/db/reisen.html
.reit,generic,"National Association of Real Estate Investment Trusts, Inc.",2015-10-21,2014-10-23,https://www.iana.org/domains/root/db/reit.html
.ren,generic,"Beijing Qianxiang Wangjing Technology Development Co., Ltd.",2014-03-27,2014-02-28,https://www.iana.org/domains/root/db/ren.html
.rent,generic,XYZ.COM LLC,2015-10-21,2015-04-02,https://www.iana.org/domains/root/db/rent.html
.rentals,generic,"Big Hollow,LLC",2015-06-29,2014-01-30,https://www.iana.org/domains/root/db/rentals.html
.repair,generic,"Lone Sunset, LLC",2015-06-29,2013-12-19,https://www.iana.org/domains/root/db/repair.html
.report,generic,"Binky Glen, LLC",2015-06-29,2014-01-30,https://www.iana.org/domains/root/db/report.html
.republican,generic,United TLD Holdco Ltd.,2015-06-11,2014-05-29,https://www.iana.org/domains/root/db/republican.html
.rest,generic,Punto 2012 Sociedad Anonima Promotora de Inversion de Capital Variable,2015-10-21,2014-03-06,https://www.iana.org/domains/root/db/rest.html
.restaurant,generic,"Snow Avenue, LLC",2015-06-29,2014-07-31,https://www.iana.org/domains/root/db/restaurant.html
.review,generic,dot Review Limited,2015-07-02,2015-02-05,https://www.iana.org/domains/root/db/review.html
.reviews,generic,"United TLD Holdco, Ltd.",2015-06-11,2014-02-06,https://www.iana.org/domains/root/db/reviews.html
.rexroth,generic,Robert Bosch GMBH,2016-02-22,2015-12-17,https://www.iana.org/domains/root/db/rexroth.html
.rich,generic,"I-REGISTRY Ltd., Niederlassung Deutschland",2014-01-20,2014-01-16,https://www.iana.org/domains/root/db/rich.html
.richardli,generic,Pacific Century Asset Management (HK) Limited,2016-05-11,2016-04-15,https://www.iana.org/domains/root/db/richardli.html
.ricoh,generic,"Ricoh Company, Ltd.",2016-03-11,2015-03-06,https://www.iana.org/domains/root/db/ricoh.html
.rightathome,generic,"Johnson Shareholdings, Inc.",2016-07-21,2016-07-14,https://www.iana.org/domains/root/db/rightathome.html
.rio,generic,Empresa Municipal de Informática SA - IPLANRIO,2014-05-22,2014-05-15,https://www.iana.org/domains/root/db/rio.html
.rip,generic,United TLD Holdco Ltd.,2015-06-11,2014-10-09,https://www.iana.org/domains/root/db/rip.html
.ro,country-code,National Institute for R&D in Informatics,2016-06-06,1993-02-26,https://www.iana.org/domains/root/db/ro.html
.rocher,generic,Ferrero Trading Lux S.A.,2015-11-09,2015-09-10,https://www.iana.org/domains/root/db/rocher.html
.rocks,generic,"United TLD Holdco, LTD.",2015-06-11,2014-01-16,https://www.iana.org/domains/root/db/rocks.html
.rodeo,generic,Top Level Domain Holdings Limited,2016-04-16,2014-02-28,https://www.iana.org/domains/root/db/rodeo.html
.room,generic,"Amazon Registry Services, Inc.",2016-06-14,2015-11-12,https://www.iana.org/domains/root/db/room.html
.rs,country-code,Serbian National Internet Domain Registry (RNIDS),2015-08-27,2007-09-24,https://www.iana.org/domains/root/db/rs.html
.rsvp,generic,Charleston Road Registry Inc.,2016-08-03,2014-08-23,https://www.iana.org/domains/root/db/rsvp.html
.ru,country-code,Coordination Center for TLD RU,2016-08-02,1994-04-07,https://www.iana.org/domains/root/db/ru.html
.ruhr,generic,regiodot GmbH & Co. KG,2015-07-07,2013-11-25,https://www.iana.org/domains/root/db/ruhr.html
.run,generic,"Snow Park, LLC",2015-06-29,2015-04-30,https://www.iana.org/domains/root/db/run.html
.rw,country-code,Rwanda Information Communication and Technology Association (RICTA),2016-04-28,1996-10-21,https://www.iana.org/domains/root/db/rw.html
.rwe,generic,RWE AG,2016-02-19,2015-10-01,https://www.iana.org/domains/root/db/rwe.html
.ryukyu,generic,"BRregistry, Inc.",2016-06-15,2014-03-13,https://www.iana.org/domains/root/db/ryukyu.html
.sa,country-code,Communications and Information Technology Commission,2016-06-17,1994-05-17,https://www.iana.org/domains/root/db/sa.html
.saarland,generic,dotSaarland GmbH,2016-01-30,2014-03-20,https://www.iana.org/domains/root/db/saarland.html
.safe,generic,"Amazon Registry Services, Inc.",2016-06-14,2015-11-12,https://www.iana.org/domains/root/db/safe.html
.safety,generic,"Safety Registry Services, LLC.",2015-12-24,2015-04-23,https://www.iana.org/domains/root/db/safety.html
.sakura,generic,SAKURA Internet Inc.,2015-12-29,2015-06-04,https://www.iana.org/domains/root/db/sakura.html
.sale,generic,"United TLD Holdco, Ltd",2015-06-11,2014-12-17,https://www.iana.org/domains/root/db/sale.html
.salon,generic,"Outer Orchard, LLC",2015-12-07,2015-11-12,https://www.iana.org/domains/root/db/salon.html
.samsclub,generic,"Wal-Mart Stores, Inc.",2016-08-18,2016-07-21,https://www.iana.org/domains/root/db/samsclub.html
.samsung,generic,"SAMSUNG SDS CO., LTD",2015-12-09,2014-10-30,https://www.iana.org/domains/root/db/samsung.html
.sandvik,generic,Sandvik AB,2016-02-11,2015-05-14,https://www.iana.org/domains/root/db/sandvik.html
.sandvikcoromant,generic,Sandvik AB,2016-02-11,2015-05-14,https://www.iana.org/domains/root/db/sandvikcoromant.html
.sanofi,generic,Sanofi,2016-02-19,2015-07-16,https://www.iana.org/domains/root/db/sanofi.html
.sap,generic,SAP AG,2015-03-26,2015-03-19,https://www.iana.org/domains/root/db/sap.html
.sapo,generic,PT Comunicacoes S.A.,2016-02-16,2015-01-15,https://www.iana.org/domains/root/db/sapo.html
.sarl,generic,"Delta Orchard, LLC",2015-06-29,2014-07-31,https://www.iana.org/domains/root/db/sarl.html
.sas,generic,Research IP LLC,2015-12-18,2015-11-20,https://www.iana.org/domains/root/db/sas.html
.save,generic,"Amazon Registry Services, Inc.",2016-06-14,2016-05-19,https://www.iana.org/domains/root/db/save.html
.saxo,generic,Saxo Bank A/S,2016-04-01,2015-01-15,https://www.iana.org/domains/root/db/saxo.html
.sb,country-code,Solomon Telekom Company Limited,2016-08-10,1994-04-19,https://www.iana.org/domains/root/db/sb.html
.sbi,generic,STATE BANK OF INDIA,2016-04-18,2016-03-24,https://www.iana.org/domains/root/db/sbi.html
.sbs,generic,SPECIAL BROADCASTING SERVICE CORPORATION,2016-02-22,2015-09-24,https://www.iana.org/domains/root/db/sbs.html
.sc,country-code,VCS Pty Ltd,2010-11-11,1997-05-09,https://www.iana.org/domains/root/db/sc.html
.sca,generic,SVENSKA CELLULOSA AKTIEBOLAGET SCA (publ),2016-02-22,2014-07-17,https://www.iana.org/domains/root/db/sca.html
.scb,generic,"The Siam Commercial Bank Public Company Limited (""SCB"")",2014-08-01,2014-06-26,https://www.iana.org/domains/root/db/scb.html
.schaeffler,generic,Schaeffler Technologies AG & Co. KG,2015-12-24,2015-12-17,https://www.iana.org/domains/root/db/schaeffler.html
.schmidt,generic,SALM S.A.S.,2015-10-14,2014-06-19,https://www.iana.org/domains/root/db/schmidt.html
.scholarships,generic,"Scholarships.com, LLC",2015-04-02,2014-07-10,https://www.iana.org/domains/root/db/scholarships.html
.school,generic,"Little Galley, LLC",2015-06-29,2015-02-13,https://www.iana.org/domains/root/db/school.html
.schule,generic,"Outer Moon, LLC",2015-06-29,2014-04-11,https://www.iana.org/domains/root/db/schule.html
.schwarz,generic,Schwarz Domains und Services GmbH & Co. KG,2014-12-15,2014-12-04,https://www.iana.org/domains/root/db/schwarz.html
.science,generic,dot Science Limited,2015-07-02,2014-10-23,https://www.iana.org/domains/root/db/science.html
.scjohnson,generic,"Johnson Shareholdings, Inc.",2016-07-21,2016-07-14,https://www.iana.org/domains/root/db/scjohnson.html
.scor,generic,SCOR SE,2015-06-23,2015-04-30,https://www.iana.org/domains/root/db/scor.html
.scot,generic,Dot Scot Registry Limited,2015-03-31,2014-06-05,https://www.iana.org/domains/root/db/scot.html
.sd,country-code,Sudan Internet Society,2014-01-11,1997-03-06,https://www.iana.org/domains/root/db/sd.html
.se,country-code,The Internet Infrastructure Foundation,2016-06-09,1986-09-04,https://www.iana.org/domains/root/db/se.html
.seat,generic,"SEAT, S.A. (Sociedad Unipersonal)",2015-04-18,2015-03-06,https://www.iana.org/domains/root/db/seat.html
.secure,generic,"Amazon Registry Services, Inc.",2016-08-10,2016-07-21,https://www.iana.org/domains/root/db/secure.html
.security,generic,XYZ.COM LLC,2016-02-24,2015-09-03,https://www.iana.org/domains/root/db/security.html
.seek,generic,Seek Limited,2015-10-24,2015-04-16,https://www.iana.org/domains/root/db/seek.html
.select,generic,iSelect Ltd,2016-01-15,2015-12-23,https://www.iana.org/domains/root/db/select.html
.sener,generic,"Sener Ingeniería y Sistemas, S.A.",2016-02-19,2015-04-02,https://www.iana.org/domains/root/db/sener.html
.services,generic,"Fox Castle, LLC",2015-06-29,2014-04-03,https://www.iana.org/domains/root/db/services.html
.ses,generic,SES,2016-07-09,2016-05-05,https://www.iana.org/domains/root/db/ses.html
.seven,generic,Seven West Media Ltd,2015-09-26,2015-09-23,https://www.iana.org/domains/root/db/seven.html
.sew,generic,SEW-EURODRIVE GmbH & Co KG,2014-12-15,2014-11-06,https://www.iana.org/domains/root/db/sew.html
.sex,generic,ICM Registry SX LLC,2015-04-18,2015-04-09,https://www.iana.org/domains/root/db/sex.html
.sexy,generic,"Uniregistry, Corp.",2015-09-09,2013-11-08,https://www.iana.org/domains/root/db/sexy.html
.sfr,generic,Societe Francaise du Radiotelephone - SFR,2015-12-01,2015-11-12,https://www.iana.org/domains/root/db/sfr.html
.sg,country-code,Singapore Network Information Centre (SGNIC) Pte Ltd,2015-06-05,1988-10-19,https://www.iana.org/domains/root/db/sg.html
.sh,country-code,Government of St. Helena,2016-02-26,1997-09-23,https://www.iana.org/domains/root/db/sh.html
.shangrila,generic,Shangri‐La International Hotel Management Limited,2016-07-02,2016-06-24,https://www.iana.org/domains/root/db/shangrila.html
.sharp,generic,Sharp Corporation,2015-12-05,2015-11-25,https://www.iana.org/domains/root/db/sharp.html
.shaw,generic,Shaw Cablesystems G.P.,2016-03-22,2016-03-10,https://www.iana.org/domains/root/db/shaw.html
.shell,generic,Shell Information Technology International Inc,2016-02-24,2015-11-06,https://www.iana.org/domains/root/db/shell.html
.shia,generic,Asia Green IT System Bilgisayar San. ve Tic. Ltd. Sti.,2015-12-05,2015-11-25,https://www.iana.org/domains/root/db/shia.html
.shiksha,generic,Afilias Limited,2014-01-20,2014-01-16,https://www.iana.org/domains/root/db/shiksha.html
.shoes,generic,"Binky Galley, LLC",2015-06-29,2013-12-12,https://www.iana.org/domains/root/db/shoes.html
.shop,generic,"GMO Registry, Inc.",2016-05-23,2016-05-05,https://www.iana.org/domains/root/db/shop.html
.shopping,generic,"Over Keep, LLC",2016-06-22,2016-06-08,https://www.iana.org/domains/root/db/shopping.html
.shouji,generic,QIHOO 360 TECHNOLOGY CO. LTD.,2016-03-30,2016-03-18,https://www.iana.org/domains/root/db/shouji.html
.show,generic,"Snow Beach, LLC",2015-06-29,2015-04-09,https://www.iana.org/domains/root/db/show.html
.showtime,generic,CBS Domains Inc.,2016-08-04,2016-07-21,https://www.iana.org/domains/root/db/showtime.html
.shriram,generic,Shriram Capital Ltd.,2015-01-06,2014-12-04,https://www.iana.org/domains/root/db/shriram.html
.si,country-code,Academic and Research Network of Slovenia (ARNES),2016-02-29,1992-04-01,https://www.iana.org/domains/root/db/si.html
.silk,generic,"Amazon Registry Services, Inc.",2016-06-14,2016-05-19,https://www.iana.org/domains/root/db/silk.html
.sina,generic,Sina Corporation,2016-03-30,2016-02-29,https://www.iana.org/domains/root/db/sina.html
.singles,generic,"Fern Madison, LLC",2015-06-29,2013-10-31,https://www.iana.org/domains/root/db/singles.html
.site,generic,DotSite Inc.,2015-07-20,2015-03-06,https://www.iana.org/domains/root/db/site.html
.sj,country-code,UNINETT Norid A/S,2015-04-16,1997-08-21,https://www.iana.org/domains/root/db/sj.html
.sk,country-code,"SK-NIC, a.s.",2015-06-28,1993-03-29,https://www.iana.org/domains/root/db/sk.html
.ski,generic,STARTING DOT LIMITED,2016-01-15,2015-05-14,https://www.iana.org/domains/root/db/ski.html
.skin,generic,L'Oréal,2016-02-22,2015-12-23,https://www.iana.org/domains/root/db/skin.html
.sky,generic,Sky International AG,2016-02-22,2014-10-02,https://www.iana.org/domains/root/db/sky.html
.skype,generic,Microsoft Corporation,2015-06-23,2015-03-19,https://www.iana.org/domains/root/db/skype.html
.sl,country-code,Sierratel,2011-06-03,1997-05-09,https://www.iana.org/domains/root/db/sl.html
.sling,generic,Hughes Satellite Systems Corporation,2016-08-10,2016-08-04,https://www.iana.org/domains/root/db/sling.html
.sm,country-code,Telecom Italia San Marino S.p.A.,2011-10-18,1995-08-16,https://www.iana.org/domains/root/db/sm.html
.smart,generic,"Smart Communications, Inc. (SMART)",2016-07-16,2016-04-21,https://www.iana.org/domains/root/db/smart.html
.smile,generic,"Amazon Registry Services, Inc.",2015-12-07,2015-11-12,https://www.iana.org/domains/root/db/smile.html
.sn,country-code,"Universite Cheikh Anta Diop
NIC Senegal",2016-07-20,1993-03-19,https://www.iana.org/domains/root/db/sn.html
.sncf,generic,SNCF (Société Nationale des Chemins de fer Francais),2015-06-03,2015-05-08,https://www.iana.org/domains/root/db/sncf.html
.so,country-code,Ministry of Post and Telecommunications,2016-04-18,1997-08-28,https://www.iana.org/domains/root/db/so.html
.soccer,generic,"Foggy Shadow, LLC",2015-06-29,2015-05-08,https://www.iana.org/domains/root/db/soccer.html
.social,generic,United TLD Holdco Ltd.,2015-06-11,2014-01-09,https://www.iana.org/domains/root/db/social.html
.softbank,generic,SoftBank Group Corp.,2016-03-11,2015-12-23,https://www.iana.org/domains/root/db/softbank.html
.software,generic,"United TLD Holdco, Ltd",2015-06-11,2014-05-22,https://www.iana.org/domains/root/db/software.html
.sohu,generic,Sohu.com Limited,2014-03-25,2014-02-27,https://www.iana.org/domains/root/db/sohu.html
.solar,generic,"Ruby Town, LLC",2015-06-29,2013-12-19,https://www.iana.org/domains/root/db/solar.html
.solutions,generic,"Silver Cover, LLC",2015-06-29,2013-12-19,https://www.iana.org/domains/root/db/solutions.html
.song,generic,"Amazon Registry Services, Inc.",2016-02-24,2016-01-29,https://www.iana.org/domains/root/db/song.html
.sony,generic,Sony Corporation,2016-04-13,2015-03-06,https://www.iana.org/domains/root/db/sony.html
.soy,generic,Charleston Road Registry Inc.,2016-08-12,2014-03-20,https://www.iana.org/domains/root/db/soy.html
.space,generic,DotSpace Inc.,2015-07-24,2014-05-22,https://www.iana.org/domains/root/db/space.html
.spiegel,generic,SPIEGEL-Verlag Rudolf Augstein GmbH & Co. KG,2016-01-29,2014-06-19,https://www.iana.org/domains/root/db/spiegel.html
.spot,generic,"Amazon Registry Services, Inc.",2016-02-19,2016-01-29,https://www.iana.org/domains/root/db/spot.html
.spreadbetting,generic,DOTSPREADBETTING REGISTRY LTD,2016-01-15,2015-03-06,https://www.iana.org/domains/root/db/spreadbetting.html
.sr,country-code,Telesur,2010-07-06,1991-09-03,https://www.iana.org/domains/root/db/sr.html
.srl,generic,InterNetX Corp.,2015-09-28,2015-07-09,https://www.iana.org/domains/root/db/srl.html
.srt,generic,FCA US LLC.,2016-07-28,2016-07-07,https://www.iana.org/domains/root/db/srt.html
.ss,country-code,Not assigned,Registration date 2011-08-31,,https://www.iana.org/domains/root/db/ss.html
.st,country-code,Tecnisys,2014-08-29,1997-11-07,https://www.iana.org/domains/root/db/st.html
.stada,generic,STADA Arzneimittel AG,2015-09-13,2015-08-13,https://www.iana.org/domains/root/db/stada.html
.staples,generic,"Staples, Inc.",2016-07-16,2016-06-09,https://www.iana.org/domains/root/db/staples.html
.star,generic,Star India Private Limited,2015-12-22,2015-12-10,https://www.iana.org/domains/root/db/star.html
.starhub,generic,StarHub Limited,2015-06-29,2015-05-08,https://www.iana.org/domains/root/db/starhub.html
.statebank,generic,STATE BANK OF INDIA,2016-04-18,2016-03-24,https://www.iana.org/domains/root/db/statebank.html
.statefarm,generic,State Farm Mutual Automobile Insurance Company,2015-12-24,2015-11-06,https://www.iana.org/domains/root/db/statefarm.html
.statoil,generic,Statoil ASA,2016-02-17,2015-06-11,https://www.iana.org/domains/root/db/statoil.html
.stc,generic,Saudi Telecom Company,2015-10-21,2015-08-20,https://www.iana.org/domains/root/db/stc.html
.stcgroup,generic,Saudi Telecom Company,2015-10-21,2015-08-20,https://www.iana.org/domains/root/db/stcgroup.html
.stockholm,generic,Stockholms kommun,2015-09-26,2015-09-17,https://www.iana.org/domains/root/db/stockholm.html
.storage,generic,Self Storage Company LLC,2015-12-18,2015-12-10,https://www.iana.org/domains/root/db/storage.html
.store,generic,DotStore Inc.,2016-03-11,2016-02-11,https://www.iana.org/domains/root/db/store.html
.stream,generic,dot Stream Limited,2016-03-18,2016-02-26,https://www.iana.org/domains/root/db/stream.html
.studio,generic,United TLD Holdco Ltd.,2015-07-08,2015-06-25,https://www.iana.org/domains/root/db/studio.html
.study,generic,OPEN UNIVERSITIES AUSTRALIA PTY LTD,2015-10-06,2015-02-19,https://www.iana.org/domains/root/db/study.html
.style,generic,"Binky Moon, LLC",2015-06-29,2015-01-29,https://www.iana.org/domains/root/db/style.html
.su,country-code,"Russian Institute for Development of Public Networks
(ROSNIIROS)",2016-05-13,1990-09-19,https://www.iana.org/domains/root/db/su.html
.sucks,generic,Vox Populi Registry Ltd.,2015-07-15,2015-02-19,https://www.iana.org/domains/root/db/sucks.html
.supplies,generic,"Atomic Fields, LLC",2015-06-29,2014-02-13,https://www.iana.org/domains/root/db/supplies.html
.supply,generic,"Half Falls, LLC",2015-06-29,2014-02-13,https://www.iana.org/domains/root/db/supply.html
.support,generic,"Grand Orchard, LLC",2015-06-29,2013-12-12,https://www.iana.org/domains/root/db/support.html
.surf,generic,Top Level Domain Holdings Limited,2016-04-16,2014-03-13,https://www.iana.org/domains/root/db/surf.html
.surgery,generic,"Tin Avenue, LLC",2015-06-29,2014-04-17,https://www.iana.org/domains/root/db/surgery.html
.suzuki,generic,SUZUKI MOTOR CORPORATION,2016-06-22,2014-06-26,https://www.iana.org/domains/root/db/suzuki.html
.sv,country-code,SVNet,2015-04-13,1994-11-04,https://www.iana.org/domains/root/db/sv.html
.swatch,generic,The Swatch Group Ltd,2016-02-24,2015-04-23,https://www.iana.org/domains/root/db/swatch.html
.swiftcover,generic,Swiftcover Insurance Services Limited,2016-07-21,2016-06-09,https://www.iana.org/domains/root/db/swiftcover.html
.swiss,generic,Swiss Confederation,2015-04-29,2015-04-16,https://www.iana.org/domains/root/db/swiss.html
.sx,country-code,SX Registry SA B.V.,2013-07-02,2010-12-20,https://www.iana.org/domains/root/db/sx.html
.sy,country-code,National Agency for Network Services (NANS),2016-06-07,1996-02-20,https://www.iana.org/domains/root/db/sy.html
.sydney,generic,"State of New South Wales, Department of Premier and Cabinet",2015-11-27,2014-10-30,https://www.iana.org/domains/root/db/sydney.html
.symantec,generic,Symantec Corporation,2016-06-14,2015-09-24,https://www.iana.org/domains/root/db/symantec.html
.systems,generic,"Dash Cypress, LLC",2015-06-29,2013-12-12,https://www.iana.org/domains/root/db/systems.html
.sz,country-code,"University of Swaziland
Department of Computer Science",2013-10-05,1993-07-19,https://www.iana.org/domains/root/db/sz.html
.tab,generic,Tabcorp Holdings Limited,2015-11-24,2015-09-04,https://www.iana.org/domains/root/db/tab.html
.taipei,generic,Taipei City Government,2016-01-06,2014-09-25,https://www.iana.org/domains/root/db/taipei.html
.talk,generic,"Amazon Registry Services, Inc.",2016-03-25,2016-03-18,https://www.iana.org/domains/root/db/talk.html
.taobao,generic,Alibaba Group Holding Limited,2016-01-21,2016-01-08,https://www.iana.org/domains/root/db/taobao.html
.target,generic,"Target Domain Holdings, LLC",2016-08-04,2016-07-21,https://www.iana.org/domains/root/db/target.html
.tatamotors,generic,Tata Motors Ltd,2016-02-19,2015-07-16,https://www.iana.org/domains/root/db/tatamotors.html
.tatar,generic,"Limited Liability Company ""Coordination Center of Regional Domain of Tatarstan Republic""",2015-11-26,2014-07-03,https://www.iana.org/domains/root/db/tatar.html
.tattoo,generic,"Uniregistry, Corp.",2015-09-09,2013-11-08,https://www.iana.org/domains/root/db/tattoo.html
.tax,generic,"Storm Orchard, LLC",2015-06-29,2014-04-17,https://www.iana.org/domains/root/db/tax.html
.taxi,generic,"Pine Falls, LLC",2015-06-29,2015-04-30,https://www.iana.org/domains/root/db/taxi.html
.tc,country-code,Melrex TC,2014-11-19,1997-01-27,https://www.iana.org/domains/root/db/tc.html
.tci,generic,Asia Green IT System Bilgisayar San. ve Tic. Ltd. Sti.,2015-12-05,2015-11-25,https://www.iana.org/domains/root/db/tci.html
.td,country-code,Société des télécommunications du Tchad (SOTEL TCHAD),2012-09-27,1997-11-03,https://www.iana.org/domains/root/db/td.html
.tdk,generic,TDK Corporation,2016-06-14,2016-03-10,https://www.iana.org/domains/root/db/tdk.html
.team,generic,"Atomic Lake, LLC",2015-06-29,2015-04-09,https://www.iana.org/domains/root/db/team.html
.tech,generic,Dot Tech LLC,2015-06-04,2015-03-12,https://www.iana.org/domains/root/db/tech.html
.technology,generic,"Auburn Falls, LLC",2015-06-29,2013-11-08,https://www.iana.org/domains/root/db/technology.html
.tel,sponsored,Telnic Ltd.,2010-03-24,2007-03-01,https://www.iana.org/domains/root/db/tel.html
.telecity,generic,TelecityGroup International Limited,2016-02-25,2016-02-11,https://www.iana.org/domains/root/db/telecity.html
.telefonica,generic,Telefónica S.A.,2015-06-26,2015-06-18,https://www.iana.org/domains/root/db/telefonica.html
.temasek,generic,Temasek Holdings (Private) Limited,2015-04-03,2014-12-18,https://www.iana.org/domains/root/db/temasek.html
.tennis,generic,"Cotton Bloom, LLC",2015-06-29,2015-01-29,https://www.iana.org/domains/root/db/tennis.html
.teva,generic,Teva Pharmaceutical Industries Limited,2016-04-28,2016-02-19,https://www.iana.org/domains/root/db/teva.html
.tf,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),2016-01-25,1997-08-26,https://www.iana.org/domains/root/db/tf.html
.tg,country-code,Autorite de Reglementation des secteurs de Postes et de Telecommunications (ART&P),2016-06-01,1996-09-05,https://www.iana.org/domains/root/db/tg.html
.th,country-code,Thai Network Information Center Foundation,2016-07-07,1988-09-07,https://www.iana.org/domains/root/db/th.html
.thd,generic,"Homer TLC, Inc.",2015-05-22,2015-05-14,https://www.iana.org/domains/root/db/thd.html
.theater,generic,"Blue Tigers, LLC",2015-06-29,2015-04-30,https://www.iana.org/domains/root/db/theater.html
.theatre,generic,XYZ.COM LLC,2015-10-20,2015-08-13,https://www.iana.org/domains/root/db/theatre.html
.tiaa,generic,Teachers Insurance and Annuity Association of America,2016-07-21,2016-03-24,https://www.iana.org/domains/root/db/tiaa.html
.tickets,generic,Accent Media Limited,2016-01-06,2015-03-19,https://www.iana.org/domains/root/db/tickets.html
.tienda,generic,"Victor Manor, LLC",2015-06-29,2014-01-16,https://www.iana.org/domains/root/db/tienda.html
.tiffany,generic,Tiffany and Company,2016-02-22,2015-12-17,https://www.iana.org/domains/root/db/tiffany.html
.tips,generic,"Corn Willow, LLC",2015-06-29,2013-11-13,https://www.iana.org/domains/root/db/tips.html
.tires,generic,"Dog Edge, LLC",2015-06-29,2014-12-11,https://www.iana.org/domains/root/db/tires.html
.tirol,generic,punkt Tirol GmbH,2016-01-21,2014-05-29,https://www.iana.org/domains/root/db/tirol.html
.tj,country-code,Information Technology Center,2013-11-13,1997-12-11,https://www.iana.org/domains/root/db/tj.html
.tjmaxx,generic,"The TJX Companies, Inc.",2016-07-16,2016-04-07,https://www.iana.org/domains/root/db/tjmaxx.html
.tjx,generic,"The TJX Companies, Inc.",2016-07-16,2016-04-07,https://www.iana.org/domains/root/db/tjx.html
